Estimation_point,Date,Year,Road_Segment_Type,Lat,Long,Proj Lat,Proj Long,Region,Day Volume,AADT,AAWDT,Tom Tom Day,Tom Tom AADT,Tom Tom AAWDT,Pen Rate Day,Pen Rate AADT,Pen Rate AAWDT,Road Class,Road Class FID,Speed,Speed Limit FID,Lanes,Lane Number FID,descriptio,Aggregate,CensusDivision,Population2021,PopPerSqKm2021,Employment_rate,Employment_Count,Removed?,Note
318006,7/18/2024,2024,Estimation,53.599385,-113.609932,5920981.018,37073.8147,NW,,17764.93612,18269.86499,,,,,,,Minor Arterial,26310,70,1151,3,31000,Business Employment,Commercial,Division No. 11,134,7.3,52.0,125.0,0,
318012,7/18/2024,2024,Estimation,53.599502,-113.620256,5920310.22,37037.2364,NW,,8668.494279,8914.876984,,,,,,,Minor Arterial,34707,60,1181,2,30988,Agriculture Zone,Agriculture,Division No. 11,134,7.3,52.0,125.0,0,
336149,7/18/2024,2024,Estimation,53.601466,-113.615031,5920310.458,37067.6864,NW,,8236.982449,8471.100387,,,,,,,Minor Arterial,32512,60,13306,4,17854,Business Employment,Commercial,Division No. 11,134,7.3,52.0,125.0,0,
317964,7/18/2024,2024,Estimation,53.59946,-113.572277,5918252.342,39327.6857,NW,,37384.79352,38447.37327,,,,,,,Minor Arterial,28553,60,8884,3,27630,Direct Development Control Provision,Direct Control Provisions,Division No. 11,5,2.7,,,0,
333785,7/18/2024,2024,Estimation,53.596039,-113.571602,5918255.746,38287.3799,NW,,38493.88091,39587.98401,,,,,,,Major Arterial,21090,60,16136,3,29811,Business Employment,Commercial,Division No. 11,5,2.7,,,0,
317208,7/18/2024,2024,Estimation,53.590945,-113.565921,5917776.956,38709.4162,NW,,3771.476579,3878.672427,,,,,,,Collector,31372,50,3843,5,25155,Business Employment,Commercial,Division No. 11,5,2.7,,,0,
331977,8/13/2024,2024,Estimation,53.583379,-113.558735,5930728.533,32267.5151,NW,,38211.45887,39297.53475,,,,,,,Major Arterial,22100,60,16136,3,25147,Business Commercial,Commercial,Division No. 11,562,1198.8,48.4,455.0,0,
336937,11/21/2024,2024,Estimation,53.568901,-113.640158,5930724.048,31951.2955,NW,,19796.73204,20359.4102,,,,,,,Minor Arterial,27367,60,5895,3,11253,Medium Industrial,Industrial,Division No. 11,141,14.9,,,0,
330453,10/8/2024,2024,Estimation,53.570022,-113.541169,5929565.004,33262.6636,NW,,1865.69558,1918.723835,,,,,,,Collector,9140,40,6236,2,23755,Mixed Use,Others,Division No. 11,738,3664.3,57.7,615.0,0,
336117,8/21/2024,2024,Estimation,53.558475,-113.615327,5929779.78,33434.6054,NW,,32743.81484,33674.48508,,,,,,,Minor Arterial,29006,60,14654,3,24023,Business Commercial,Commercial,Division No. 11,141,14.9,,,0,
313512,8/20/2024,2024,Estimation,53.55966,-113.628494,5929565.677,33421.2548,NW,,7265.940313,7472.458534,,,,,,,Minor Arterial,20663,60,16665,3,19358,Business Employment,Commercial,Division No. 11,141,14.9,,,0,
336929,8/20/2024,2024,Estimation,53.560227,-113.639591,5922864.718,24951.0809,NW,,13834.61311,14227.83127,,,,,,,Minor Arterial,9315,60,2581,2,9677,Medium Industrial,Industrial,Division No. 11,141,14.9,,,0,
333885,9/4/2024,2024,Estimation,53.547677,-113.578078,5922997.394,25249.799,NW,,20234.31019,20809.42553,,,,,,,Minor Arterial,9534,60,12528,4,20413,Small Scale Residential,Residential,Division No. 11,747,3420.3,60.8,510.0,0,
308192,10/22/2024,2024,Estimation,53.539086,-113.620867,5922910.877,25303.4196,NW,,22959.87734,23612.46088,,,,,,,Minor Arterial,25676,60,4859,4,25650,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,568,735.0,51.6,320.0,0,
336801,8/28/2024,2024,Estimation,53.529869,-113.638341,5922819.98,25618.6167,NW,,4266.800489,4388.07482,,,,,,,Collector,8851,40,7689,2,23179,Medium Scale Residential,Residential,Division No. 11,828,6384.0,54.3,635.0,0,
333825,8/28/2024,2024,Estimation,53.52579,-113.577961,5922718.766,28568.4017,NW,,23021.0463,23675.36843,,,,,,,Minor Arterial,8977,60,11806,4,6356,Medium Scale Residential,Residential,Division No. 11,702,2596.2,59.1,550.0,0,
302294,5/28/2024,2024,Estimation,53.519455,-113.589688,5922873.326,28786.2265,NW,,16263.58261,16725.83884,,,,,,,Minor Arterial,5752,60,13063,2,18632,General Commercial,Commercial,Division No. 11,1321,20291.9,58.0,1025.0,0,
302300,5/28/2024,2024,Estimation,53.519524,-113.591028,5921407.727,29660.1207,NW,,12195.79469,12542.43307,,,,,,,Minor Arterial,19740,60,13063,2,18815,Mixed Use,Others,Division No. 11,857,2552.1,38.5,805.0,0,
300796,8/7/2024,2024,Estimation,53.514926,-113.631191,5921478.118,31330.4915,NW,,5784.965355,5949.390151,,,,,,,Collector,8854,40,4826,2,28148,Small-Medium Scale Transition Residential,Residential,Division No. 11,894,4589.3,59.2,650.0,0,
230482,6/4/2024,2024,Estimation,53.495317,-113.649996,5921271.797,31331.2564,NW,,17340.94004,17833.81776,,,,,,,Minor Arterial,5130,60,7128,2,9264,Small Scale Residential,Residential,Division No. 11,625,3022.2,50.0,520.0,0,
230566,6/4/2024,2024,Estimation,53.494242,-113.670267,5921419.187,31439.0971,NW,,16499.79101,16968.76093,,,,,,,Minor Arterial,27303,60,1529,2,26179,Small Scale Flex Residential,Residential,Division No. 11,2833,4047.1,67.9,2195.0,0,
304956,8/27/2024,2024,Estimation,53.52781,-113.68716,5921418.455,31142.571,NW,,8429.852781,8669.45263,,,,,,,Minor Arterial,30912,60,8191,2,27499,Direct Development Control Provision,Direct Control Provisions,Division No. 11,3151,1871.7,66.7,2160.0,0,
338181,8/21/2024,2024,Estimation,53.56677,-113.689036,5921418.204,32708.7863,NW,,13472.35835,13855.28023,,,,,,,Minor Arterial,29240,60,9649,2,31190,Business Employment,Commercial,Division No. 11,698,63.7,53.2,470.0,0,
436681,9/17/2024,2024,Estimation,53.627602,-113.442874,5920995.837,32068.4579,NE,,16715.91548,17321.17576,,,,,,,Minor Arterial,28047,60,1026,3,30427,Small Scale Residential,Residential,Division No. 11,467,4688.8,60.0,375.0,0,
420320,9/17/2024,2024,Estimation,53.628658,-113.443935,5920166.948,31750.5904,NE,,17573.43874,18209.74876,,,,,,,Minor Arterial,50557,60,8754,2,8395,Small Scale Residential,Residential,Division No. 11,467,4688.8,60.0,375.0,0,
420280,9/17/2024,2024,Estimation,53.628669,-113.441138,5919414.733,31005.7709,NE,,17184.30305,17806.52301,,,,,,,Minor Arterial,30937,60,8754,2,8436,Small Scale Flex Residential,Residential,Division No. 11,2271,5198.0,60.4,1680.0,0,
434377,7/16/2024,2024,Estimation,53.616715,-113.418178,5918392.982,30537.5357,NE,,12788.6872,13251.74795,,,,,,,Minor Arterial,26445,60,17394,2,30032,Small Scale Flex Residential,Residential,Division No. 11,1678,3154.1,56.7,1410.0,0,
434373,7/16/2024,2024,Estimation,53.614579,-113.41823,5918676.516,30533.9159,NE,,16640.20307,17242.72191,,,,,,,Minor Arterial,20272,60,17394,2,30238,Small Scale Residential,Residential,Division No. 11,570,4200.4,47.1,425.0,0,
414316,7/16/2024,2024,Estimation,53.615878,-113.419959,5920256.075,28893.0075,NE,,19621.18401,20331.64007,,,,,,,Minor Arterial,26524,60,5548,2,22662,Small Scale Residential,Residential,Division No. 11,1678,3154.1,56.7,1410.0,0,
111405,5/29/2024,2024,Estimation,53.575656,-113.482677,5920563.77,28891.1335,NE,,456.0710465,472.5847512,,,,,,,Local,4230,40,909,2,23359,Small Scale Residential,Residential,Division No. 11,517,3754.5,47.5,495.0,0,
111021,7/16/2024,2024,Estimation,53.574113,-113.467353,5918974.329,28937.1254,NE,,23543.88175,24396.37329,,,,,,,Minor Arterial,7741,50,12569,3,18310,Medium Scale Residential,Residential,Division No. 11,420,4073.7,41.0,390.0,0,
105116,7/16/2024,2024,Estimation,53.573558,-113.46667,5935500.429,31665.7056,NE,,1490.97143,1544.957452,,,,,,,Collector,7832,40,6119,4,11704,Neighbourhood Commercial,Commercial,Division No. 11,441,3426.6,41.0,305.0,0,
105120,7/16/2024,2024,Estimation,53.573552,-113.467965,5935416.361,31725.3211,NE,,730.095042,756.5307782,,,,,,,Local,14210,40,6119,2,11705,Medium Scale Residential,Residential,Division No. 11,420,4073.7,41.0,390.0,0,
111009,7/16/2024,2024,Estimation,53.56661,-113.46729,5935219.133,35974.728,NE,,14279.65863,14796.70541,,,,,,,Minor Arterial,5461,50,12569,3,18304,Small Scale Residential,Residential,Division No. 11,715,4320.2,52.8,720.0,0,
102786,7/16/2024,2024,Estimation,53.561225,-113.461858,5935348.841,35908.7874,NE,,20760.0938,21511.78822,,,,,,,Minor Arterial,6812,50,16878,4,19631,Neighbourhood Parks and Services,Residential,Division No. 11,595,532.6,60.6,520.0,0,
102790,7/16/2024,2024,Estimation,53.561225,-113.463369,5934301.956,36506.9518,NE,,20838.00908,21592.5247,,,,,,,Minor Arterial,7526,50,16878,4,19632,Urban Facilities,Others,Division No. 11,595,532.6,60.6,520.0,0,
534947,5/29/2024,2024,Estimation,53.551909,-113.418529,5934459.534,36505.7336,SE,,4871.239089,5105.068942,,,,,,,Collector,4752,40,16821,2,16179,Neighbourhood Commercial,Commercial,Division No. 11,481,1605.5,69.5,410.0,0,
534943,5/29/2024,2024,Estimation,53.550867,-113.418574,5934400.585,36567.8401,SE,,14348.34772,15037.09897,,,,,,,Minor Arterial,7855,50,8970,2,13442,Small Scale Residential,Residential,Division No. 11,685,1932.3,53.7,605.0,0,
527388,5/29/2024,2024,Estimation,53.551358,-113.419716,5934400.981,36460.7768,SE,,12006.43953,12582.7742,,,,,,,Minor Arterial,21348,50,14043,4,13292,Neighbourhood Commercial,Commercial,Division No. 11,685,1932.3,53.7,605.0,0,
527420,6/5/2024,2024,Estimation,53.549315,-113.43053,5933681.674,36513.5371,SE,,12377.59843,12971.74952,,,,,,,Minor Arterial,22573,50,14043,4,13195,Parks and Services,Others,Division No. 11,446,2201.4,40.6,345.0,0,
527428,9/11/2024,2024,Estimation,53.5493,-113.432181,5933491.504,36502.3432,SE,,14193.45481,14874.77088,,,,,,,Minor Arterial,5245,50,11000,2,5965,Small Scale Residential,Residential,Division No. 11,528,1722.1,55.8,475.0,0,
527036,9/18/2024,2024,Estimation,53.547452,-113.419644,5931989.839,36542.1349,SE,,982.8039604,1029.980644,,,,,,,Collector,8826,40,17489,2,13390,Small Scale Residential,Residential,Division No. 11,685,1932.3,53.7,605.0,0,
526600,7/10/2024,2024,Estimation,53.544695,-113.417773,5932968.615,33048.875,SE,,1066.557206,1117.754224,,,,,,,Collector,8916,40,6272,2,14456,Small Scale Residential,Residential,Division No. 11,487,4321.2,61.4,350.0,0,
534939,10/16/2024,2024,Estimation,53.546127,-113.41861,5932772.994,32988.8376,SE,,16222.87723,17001.60989,,,,,,,Minor Arterial,7654,50,8970,2,14773,Small Scale Residential,Residential,Division No. 11,685,1932.3,53.7,605.0,0,
521012,5/14/2024,2024,Estimation,53.512289,-113.481266,5931803.288,33536.0381,SE,,5331.882555,5587.824275,,,,,,,Collector,9714,40,15599,3,22949,Small Scale Residential,Residential,Division No. 11,1152,1963.9,65.6,1090.0,0,
541155,5/14/2024,2024,Estimation,53.511947,-113.476543,5931800.089,33414.4175,SE,,4787.091427,5016.882012,,,,,,,Collector,10945,40,11456,2,17330,Mixed Use,Others,Division No. 11,597,3359.6,75.0,460.0,0,
520996,5/14/2024,2024,Estimation,53.512279,-113.475033,,,SE,,5039.091316,5280.978433,,,,,,,Collector,9713,40,15599,2,22947,Small Scale Residential,Residential,Division No. 11,571,2083.9,57.0,465.0,0,
530783,10/16/2024,2024,Estimation,53.510444,-113.369309,,,SE,,14076.21738,14751.9058,,,,,,,Minor Arterial,3702,60,16834,2,22272,Medium Industrial,Industrial,Division No. 11,54,5.0,90.0,50.0,0,
530787,10/16/2024,2024,Estimation,53.512877,-113.369309,,,SE,,17093.46706,17913.98989,,,,,,,Minor Arterial,7107,60,16834,4,23571,Business Employment,Commercial,Division No. 11,54,5.0,90.0,50.0,0,
520760,10/16/2024,2024,Estimation,53.512204,-113.371126,,,SE,,5731.765264,6006.902206,,,,,,,Collector,9853,60,9267,3,6763,Business Employment,Commercial,Division No. 11,54,5.0,90.0,50.0,0,
510264,8/13/2024,2024,Estimation,53.45362,-113.438539,,,SE,,23334.15622,24454.24542,,,,,,,Minor Arterial,19444,60,9750,2,31354,Small Scale Residential,Residential,Division No. 11,410,2500.0,56.3,320.0,0,
510258,8/13/2024,2024,Estimation,53.453599,-113.432253,,,SE,,23891.84181,25038.70111,,,,,,,Minor Arterial,19449,60,1436,3,9193,Direct Control,Others,Division No. 11,666,3490.6,54.7,585.0,0,
541255,7/9/2024,2024,Estimation,53.449063,-113.480177,,,SE,,17239.03686,18066.54735,,,,,,,Minor Arterial,8668,50,8848,2,10926,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,5,1.8,,,0,
541253,7/9/2024,2024,Estimation,53.447349,-113.480591,,,SE,,14191.15631,14872.36205,,,,,,,Minor Arterial,26620,50,8848,2,10925,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,5,1.8,,,0,
536743,8/1/2024,2024,Estimation,53.443916,-113.438044,,,SE,,13518.9684,14167.90768,,,,,,,Minor Arterial,18929,60,13020,2,31292,Small Scale Residential,Residential,Division No. 11,482,3064.2,55.0,400.0,0,
536747,8/1/2024,2024,Estimation,53.447836,-113.436093,,,SE,,15252.26083,15984.40184,,,,,,,Minor Arterial,18927,60,13020,2,31361,Small Scale Residential,Residential,Division No. 11,313,2634.7,66.7,315.0,0,
508368,8/1/2024,2024,Estimation,53.446299,-113.438278,,,SE,,4088.289957,4284.536583,,,,,,,Collector,19009,40,9658,4,11136,Small Scale Residential,Residential,Division No. 11,524,3901.7,57.3,375.0,0,
534787,8/13/2024,2024,Estimation,53.447574,-113.419428,,,SE,,29216.63126,30619.09179,,,,,,,Minor Arterial,19197,60,1017,2,9890,Small Scale Residential,Residential,Division No. 11,457,2946.5,54.4,395.0,0,
508336,8/13/2024,2024,Estimation,53.445689,-113.422081,,,SE,,5629.485219,5899.712501,,,,,,,Collector,6314,40,17169,4,11134,Small Scale Residential,Residential,Division No. 11,424,3424.9,57.8,415.0,0,
505840,7/9/2024,2024,Estimation,53.430849,-113.441704,,,SE,,3060.553645,3207.466739,,,,,,,Collector,26770,40,15662,2,4218,Small-Medium Scale Transition Residential,Residential,Division No. 11,3933,3009.6,65.9,3170.0,0,
541239,10/8/2024,2024,Estimation,53.427179,-113.479935,,,SE,,16754.06724,17558.29815,,,,,,,Minor Arterial,27093,60,10599,4,33135,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,20,3.9,,,0,
503236,8/21/2024,2024,Estimation,53.420566,-113.478478,,,SE,,14079.42686,14755.26934,,,,,,,Minor Arterial,28086,50,11818,3,33067,Ellerslie Industrial Business Zone,Industrial,Division No. 11,20,3.9,,,0,
510698,7/9/2024,2024,Estimation,53.41035,-113.476281,,,SE,,16471.40909,17262.07181,,,,,,,Minor Arterial,32089,60,13002,2,9742,Small Scale Flex Residential,Residential,Division No. 11,3528,2533.6,66.2,2725.0,0,
536723,10/16/2024,2024,Estimation,53.418503,-113.44273,,,SE,,14767.91889,15476.81045,,,,,,,Minor Arterial,30468,60,15091,2,13869,Small Scale Flex Residential,Residential,Division No. 11,4101,4968.5,68.1,3105.0,0,
536727,10/16/2024,2024,Estimation,53.421965,-113.442775,,,SE,,17489.77349,18329.31987,,,,,,,Minor Arterial,32392,60,5536,2,13867,Medium Scale Residential,Residential,Division No. 11,1969,4918.8,64.4,1630.0,0,
503640,10/16/2024,2024,Estimation,53.420593,-113.443377,,,SE,,3965.816459,4156.184097,,,,,,,Collector,30392,40,2729,2,11969,Medium Scale Residential,Residential,Division No. 11,1969,4918.8,64.4,1630.0,0,
503632,10/16/2024,2024,Estimation,53.420593,-113.442298,,,SE,,4093.331724,4289.820365,,,,,,,Collector,25628,40,5437,4,33105,Medium Scale Residential,Residential,Division No. 11,2819,6112.3,73.3,2135.0,0,
501888,10/16/2024,2024,Estimation,53.414568,-113.442927,,,SE,,3968.568587,4159.068333,,,,,,,Collector,28262,40,12582,2,5642,Small Scale Flex Residential,Residential,Division No. 11,2647,5758.1,72.5,2015.0,0,
501880,10/16/2024,2024,Estimation,53.414568,-113.442469,,,SE,,4295.154444,4501.331007,,,,,,,Collector,27977,40,4451,2,6970,Small Scale Flex Residential,Residential,Division No. 11,2013,5455.3,70.4,1605.0,0,
500092,10/16/2024,2024,Estimation,53.395911,-113.408735,,,SE,,1403.585284,1470.960367,,,,,,,Minor Arterial,6098,80,626,2,14945,Agriculture Zone,Agriculture,Division No. 11,225,14.4,48.6,185.0,0,
500136,10/16/2024,2024,Estimation,53.396018,-113.424374,,,SE,,4539.176461,4757.0666,,,,,,,Minor Arterial,6280,80,626,2,14946,Agriculture Zone,Agriculture,Division No. 11,0,0.0,,,0,
534721,10/16/2024,2024,Estimation,53.391685,-113.418088,,,SE,,17872.31928,18730.22868,,,,,,,Major Arterial,37013,40,10635,3,29664,Agricultural Edmonton South,Agriculture,Division No. 11,198,10.4,64.5,155.0,0,
234244,5/14/2024,2024,Estimation,53.508497,-113.513596,,,SE,,12177.5774,12762.12705,,,,,,,Collector,4984,40,15376,2,17782,Small Scale Residential,Residential,Division No. 11,543,3419.4,79.3,435.0,0,
234256,5/14/2024,2024,Estimation,53.508476,-113.518363,,,SW,,12790.74634,13560.19929,,,,,,,Collector,9385,40,15376,2,17680,Small Scale Residential,Residential,Division No. 11,433,2773.9,72.6,365.0,0,
230002,6/25/2024,2024,Estimation,53.49798,-113.498719,,,SW,,9283.154802,9841.601559,,,,,,,Minor Arterial,6182,50,11453,4,7434,General Commercial,Commercial,Division No. 11,543,1923.5,54.5,505.0,0,
230812,8/27/2024,2024,Estimation,53.499899,-113.496105,,,SW,,25356.81721,26882.2073,,,,,,,Minor Arterial,8169,60,17368,3,17875,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,819,996.5,64.6,735.0,0,
229990,6/25/2024,2024,Estimation,53.497976,-113.496329,,,SW,,2333.558751,2473.938648,,,,,,,Collector,8939,50,11453,3,3740,Business Employment,Commercial,Division No. 11,819,996.5,64.6,735.0,0,
264311,6/4/2024,2024,Estimation,53.438232,-113.624506,,,SW,,3876.718571,4109.930335,,,,,,,Collector,29635,40,1103,2,9082,Public Utility,Others,Division No. 11,2411,955.2,62.2,1920.0,0,
207316,6/4/2024,2024,Estimation,53.43941,-113.62,,,SW,,8516.055612,9028.355982,,,,,,,Minor Arterial,29233,60,8733,2,18786,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,1519,3275.1,65.7,1210.0,0,
263795,6/4/2024,2024,Estimation,53.43863,-113.6192,,,SW,,8900.501351,9435.928824,,,,,,,Collector,34141,40,11523,2,18574,Medium Scale Residential,Residential,Division No. 11,1519,3275.1,65.7,1210.0,0,
207304,6/4/2024,2024,Estimation,53.437798,-113.614464,,,SW,,24358.08772,25823.39724,,,,,,,Minor Arterial,30020,60,7863,3,18792,Agriculture Zone,Agriculture,Division No. 11,1519,3275.1,65.7,1210.0,0,
208882,11/5/2024,2024,Estimation,53.436737,-113.570083,,,SW,,19499.83711,20672.88884,,,,,,,Minor Arterial,27084,60,6206,2,15271,Public Utility,Others,Division No. 11,1480,1967.3,69.9,1045.0,0,
208886,11/5/2024,2024,Estimation,53.438114,-113.566791,,,SW,,19599.61698,20778.67117,,,,,,,Minor Arterial,26456,60,6206,2,15276,Small Scale Flex Residential,Residential,Division No. 11,1480,1967.3,69.9,1045.0,0,
204736,10/8/2024,2024,Estimation,53.424896,-113.553778,,,SW,,18673.51741,19796.86022,,,,,,,Minor Arterial,36128,60,13468,2,29528,Medium Scale Residential,Residential,Division No. 11,2897,1128.3,80.5,2125.0,0,
256223,10/8/2024,2024,Estimation,53.425432,-113.528642,,,SW,,2959.24042,3137.25945,,,,,,,Collector,25086,40,6255,2,25639,Site Specific Development Control Provision,Direct Control Provisions,Division No. 11,1685,6072.1,72.0,1285.0,0,
256217,10/8/2024,2024,Estimation,53.423578,-113.528651,,,SW,,5162.260483,5472.806594,,,,,,,Collector,26682,40,6255,2,25640,Small Scale Flex Residential,Residential,Division No. 11,936,2729.7,54.6,870.0,0,
204704,10/8/2024,2024,Estimation,53.424896,-113.527014,,,SW,,15923.78869,16881.71607,,,,,,,Minor Arterial,26027,60,13468,2,27148,Small Scale Flex Residential,Residential,Division No. 11,1947,6631.5,67.0,1500.0,0,
204712,10/8/2024,2024,Estimation,53.424907,-113.531475,,,SW,,13066.15695,13852.17778,,,,,,,Minor Arterial,19657,60,13468,2,27145,Small Scale Flex Residential,Residential,Division No. 11,1685,6072.1,72.0,1285.0,0,
204680,7/30/2024,2024,Estimation,53.42481,-113.507913,,,SW,,26444.39618,28035.21176,,,,,,,Minor Arterial,19455,60,8314,3,17297,Small Scale Flex Residential,Residential,Division No. 11,3920,1055.8,68.1,2975.0,0,
203896,11/5/2024,2024,Estimation,53.421054,-113.517589,,,SW,,4996.59569,5297.175904,,,,,,,Collector,25230,40,13887,2,9214,Public Utility,Others,Division No. 11,990,4135.3,69.3,830.0,0,
203096,7/9/2024,2024,Estimation,53.413625,-113.522454,,,SW,,2121.911751,2249.559599,,,,,,,Collector,28209,40,5568,2,19601,Small Scale Flex Residential,Residential,Division No. 11,4180,3692.6,63.7,3210.0,0,
253253,7/9/2024,2024,Estimation,53.40691,-113.53373,,,SW,,13535.94195,14350.22363,,,,,,,Minor Arterial,34076,60,3780,2,19410,Medium Scale Residential,Residential,Division No. 11,4180,3692.6,63.7,3210.0,0,
253249,11/5/2024,2024,Estimation,53.397756,-113.54087,,,SW,,11211.45606,11885.90363,,,,,,,Minor Arterial,6238,60,8974,2,23250,Agriculture Zone,Agriculture,Division No. 11,4525,6149.8,71.8,3260.0,0,
253250,11/5/2024,2024,Estimation,53.400304,-113.540897,,,SW,,13362.90007,14166.77207,,,,,,,Minor Arterial,36184,60,8974,4,23252,Agriculture Zone,Agriculture,Division No. 11,2114,1104.1,75.5,1635.0,0,
